"corpus_id","scheme","stratum","path_stratum","source_article","source_key","source_year","outcome_slug","dataset_id","analysis_id","analysis_variant","parent_dataset_id","exclusion_reason","n_studies","has_excl_variant","mu_RE","mu_RE_lCI","mu_RE_uCI","mu_BC","mu_BC_lCI","mu_BC_uCI","tau_RE","tau_RE_lCI","tau_RE_uCI","tau_BC","tau_BC_lCI","tau_BC_uCI","prior_p_effect","post_p_effect","log10BF_effect","prior_p_het","post_p_het","log10BF_het","prior_p_bias","post_p_bias","log10BF_bias","prior_p_no_bias","post_p_no_bias","log10BF_no_bias","prior_p_muplus_omega0","post_p_muplus_omega0","log10BF_muplus_omega0","prior_p_mu0_omega0","post_p_mu0_omega0","log10BF_mu0_omega0","prior_p_muplus_omegaplus","post_p_muplus_omegaplus","log10BF_muplus_omegaplus","prior_p_mu0_omegaplus","post_p_mu0_omegaplus","log10BF_mu0_omegaplus","prior_p_rigor_effect","post_p_rigor_effect","log10BF_rigor_effect","prior_p_rigor_no_effect","post_p_rigor_no_effect","log10BF_rigor_no_effect","log10BF_rigor","rigor_direction","rigor_margin","rigor_category","family_evidence_uncertain","partition_ok","unresolved_labels","component_probability_validation_ok","component_bf_validation_ok","component_validation_ok","validation_failure_reason","schema_version","estimand_version","config_hash","robma_version","run_id","ODR","EDR","Soric_FDR","MissingN","abs_mu_RE","abs_mu_BC","attenuation_abs","attenuation_pct","shrink50","sign_flip","bc_ci_includes_zero","claimed_effect","effect_evidence_category","het_evidence_category","bias_evidence_category","no_bias_evidence_category","rigor_direction_display","rigor_margin_reporting","n_outcomes_in_source","article_weight","zplot_diag_joined"
"nutrition_v4","nutrition_domain","fiber","fiber","gupta2025","gupta2025",2025,"ldl_cholesterol","gupta2025_fiber_ldl_cholesterol","nutrition_v4__fiber__gupta2025__ldl_cholesterol__main","main",NA,NA,31,FALSE,0.386338821420019,0.224047622128243,0.544632867131469,0.340633042496928,0,0.537995447911567,0.366215416142983,0.240683728030818,0.520297230943193,0.372861691593129,0.243324774852765,0.534167586604667,0.5,0.921533333333333,1.0698258451769,0.5,1,Inf,0.5,0.2593,-0.455839827882243,0.5,0.7407,0.455839827882243,0.25,0.739766666666667,0.93085308850998,0.25,0.000933333333333333,-2.55243643786418,0.25,0.181766666666667,-0.176241670200849,0.25,0.0775333333333333,-0.598340971490938,0.25,0.739766666666667,0.93085308850998,0.25,0.000933333333333333,-2.55243643786418,0.93085308850998,"effect",3.48328952637416,"clean_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184403_gupta2025_fiber_ldl_cholesterol",0.35,0.419198609575176,0.0729212681880452,0,0.386338821420019,0.340633042496928,0.045705778923091,-11.8304908512936,FALSE,FALSE,TRUE,TRUE,"strong_positive","strong_positive","inconclusive","inconclusive","Effect",3.48328952637416,4,0.25,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","gupta2025","gupta2025",2025,"total_cholesterol_excl","gupta2025_fiber_total_cholesterol_excl","nutrition_v4__fiber__gupta2025__total_cholesterol__excl","exclusion_sensitivity","gupta2025_fiber_total_cholesterol","unspecified__see_data_dictionary",35,TRUE,0.361822464188378,0.24011280178201,0.483034766673415,0.297777675621176,0,0.471994170163714,0.255627024821824,0.131613688693413,0.391924135862545,0.261682288036245,0.106279328311102,0.42499606546845,0.5,0.889833333333333,0.907258461372269,0.5,0.9854,1.82925970215445,0.5,0.364933333333333,-0.240605784101467,0.5,0.635066666666667,0.240605784101467,0.25,0.635033333333333,0.717664575975083,0.25,3.33333333333333e-05,-3.99998552327599,0.25,0.2548,0.0110478321587704,0.25,0.110133333333333,-0.430284900278729,0.25,0.635033333333333,0.717664575975083,0.25,3.33333333333333e-05,-3.99998552327599,0.717664575975083,"effect",4.71765009925107,"clean_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184417_gupta2025_fiber_total_cholesterol_excl",0.37,0.35155707615877,0.0970783331760481,0,0.361822464188378,0.297777675621176,0.064044788567202,-17.7006114617189,FALSE,FALSE,TRUE,TRUE,"moderate_positive","strong_positive","inconclusive","inconclusive","Effect",4.71765009925107,4,0.25,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","gupta2025","gupta2025",2025,"triglycerides_excl","gupta2025_fiber_triglycerides_excl","nutrition_v4__fiber__gupta2025__triglycerides__excl","exclusion_sensitivity","gupta2025_fiber_triglycerides","unspecified__see_data_dictionary",35,TRUE,0.331260805492803,0.0330101856478902,0.627954222791127,0.149611133133626,-0.0683564129056948,0.567763576662321,0.876208185857422,0.700825881876541,1.09054121090409,0.888852393897247,0.711199929258468,1.10662403353635,0.5,0.527333333333333,0.04753024831461,0.5,1,Inf,0.5,0.432533333333333,-0.117920773747873,0.5,0.567466666666667,0.117920773747873,0.25,0.395866666666667,0.293537390136521,0.25,0.1716,-0.206601551989066,0.25,0.131466666666667,-0.342849584567981,0.25,0.301066666666667,0.11134817569803,0.25,0.395866666666667,0.293537390136521,0.25,0.1716,-0.206601551989066,0.293537390136521,"effect",0.500138942125587,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184417_gupta2025_fiber_triglycerides_excl",0.26,0.597828286459112,0.0354063746838142,0,0.331260805492803,0.149611133133626,0.181649672359177,-54.8358481737507,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.500138942125587,4,0.25,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","jovanovski2019","jovanovski2019",2019,"fasting_glucose","jovanovski2019_fiber_fasting_glucose","nutrition_v4__fiber__jovanovski2019__fasting_glucose__main","main",NA,NA,27,FALSE,0.509204974354105,0.1537890454396,0.860238784168936,0.31374858199484,-0.0331825287939438,0.817099051218517,0.910896397034171,0.707922206428748,1.16389965605478,0.925816930493078,0.718875478106623,1.18292522415701,0.5,0.7068,0.382132574865636,0.5,1,Inf,0.5,0.463033333333333,-0.0643350702005779,0.5,0.536966666666667,0.0643350702005779,0.25,0.492666666666667,0.464381036343915,0.25,0.0443,-0.856796605066024,0.25,0.214133333333333,-0.0875433358515818,0.25,0.2489,-0.00255161065195223,0.25,0.492666666666667,0.464381036343915,0.25,0.0443,-0.856796605066024,0.464381036343915,"effect",1.32117764140994,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184435_jovanovski2019_fiber_fasting_glucose",0.44,0.565082985019048,0.0405079781568798,0,0.509204974354105,0.31374858199484,0.195456392359265,-38.3846195939443,FALSE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",1.32117764140994,3,0.333333333333333,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","jovanovski2019","jovanovski2019",2019,"hba1c","jovanovski2019_fiber_hba1c","nutrition_v4__fiber__jovanovski2019__hba1c__main","main",NA,NA,19,FALSE,0.63556578937061,0.290872846585751,0.968370369449464,0.51278460217575,0,0.937667173098984,0.688286098522781,0.490266490190218,0.945244415971597,0.700255889216468,0.498553158031472,0.959344285767313,0.5,0.876133333333333,0.849615753196874,0.5,1,Inf,0.5,0.351533333333333,-0.265921144544018,0.5,0.648466666666667,0.265921144544018,0.25,0.6413,0.729451117960935,0.25,0.00716666666666667,-1.6644378897996,0.25,0.234833333333333,-0.035875044937002,0.25,0.1167,-0.401916119671873,0.25,0.6413,0.729451117960935,0.25,0.00716666666666667,-1.6644378897996,0.729451117960935,"effect",2.39388900776053,"clean_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184449_jovanovski2019_fiber_hba1c",0.42,0.560194414332664,0.0413207661975323,0,0.63556578937061,0.51278460217575,0.12278118719486,-19.3184071969085,FALSE,FALSE,TRUE,TRUE,"moderate_positive","strong_positive","inconclusive","inconclusive","Effect",2.39388900776054,3,0.333333333333333,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","jovanovski2019","jovanovski2019",2019,"homa_ir_excl","jovanovski2019_fiber_homa_ir_excl","nutrition_v4__fiber__jovanovski2019__homa_ir__excl","exclusion_sensitivity","jovanovski2019_fiber_homa_ir","unspecified__see_data_dictionary",9,TRUE,0.355692884366556,0.0943524855248437,0.62615917966313,0.167855522641722,-0.0496800909743708,0.526959930136576,0.237680961081528,0.0141102472904638,0.555815291062937,0.152521123005371,0,0.541666396272958,0.5,0.591,0.159864172873913,0.5,0.5936,0.164540192995108,0.5,0.614466666666667,0.202436395186309,0.5,0.385533333333333,-0.202436395186309,0.25,0.3514,0.210946067541985,0.25,0.0341333333333333,-0.974617221610509,0.25,0.2396,-0.0244340397564693,0.25,0.374866666666667,0.255025422221043,0.25,0.3514,0.210946067541985,0.25,0.0341333333333333,-0.974617221610509,0.210946067541985,"effect",1.18556328915249,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184451_jovanovski2019_fiber_homa_ir_excl",0.22,0.184023391776709,0.233373252560409,0,0.355692884366556,0.167855522641722,0.187837361724834,-52.808861234137,TRUE,FALSE,TRUE,TRUE,"inconclusive","inconclusive","inconclusive","inconclusive","Effect",1.18556328915249,3,0.333333333333333,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","khan2018","khan2018",2018,"diastolic_bp","khan2018_fiber_diastolic_bp","nutrition_v4__fiber__khan2018__diastolic_bp__main","main",NA,NA,23,FALSE,0.0769380445733482,-0.103334000779646,0.24308260558859,-0.0124148860645545,-0.301640955613255,0.134239661659432,0.314975966288942,0.135011775717755,0.516685527171621,0.315764468256798,0.140775244447813,0.512931187816901,0.5,0.206666666666667,-0.584185267558258,0.5,0.9928,2.13952927205941,0.5,0.443633333333333,-0.0983369320772576,0.5,0.556366666666667,0.0983369320772576,0.25,0.0902666666666667,-0.526265447875099,0.25,0.4661,0.418140436794339,0.25,0.1164,-0.403181472165865,0.25,0.327233333333333,0.164114325507574,0.25,0.0902666666666667,-0.526265447875099,0.25,0.4661,0.418140436794339,0.418140436794339,"no_effect",0.944405884669439,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184504_khan2018_fiber_diastolic_bp",0.17,0.247592120120073,0.15994214481683,0,0.0769380445733482,0.0124148860645545,0.0645231585087937,-116.136212108587,TRUE,TRUE,TRUE,FALSE,"moderate_negative","strong_positive","inconclusive","inconclusive","No effect",0.944405884669438,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","khan2018","khan2018",2018,"systolic_bp","khan2018_fiber_systolic_bp","nutrition_v4__fiber__khan2018__systolic_bp__main","main",NA,NA,24,FALSE,0.193131660386892,0.0289026332722498,0.35717319019447,0.0531722643491682,-0.0113756891623059,0.271151627835557,0.301049740762162,0.0955678634527541,0.519733183904838,0.23542531772816,0,0.506920530427062,0.5,0.4083,-0.161122189354015,0.5,0.8285,0.684028388376566,0.5,0.792766666666667,0.582685768501946,0.5,0.207233333333333,-0.582685768501946,0.25,0.1341,-0.332917707072116,0.25,0.0731333333333333,-0.625780640468139,0.25,0.2742,0.0543717413086186,0.25,0.518566666666667,0.509389695183394,0.25,0.1341,-0.332917707072116,0.25,0.0731333333333333,-0.625780640468139,-0.332917707072116,"effect",0.292862933396023,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184517_khan2018_fiber_systolic_bp",0.38,0.207014618772157,0.20160930646132,0,0.193131660386892,0.0531722643491682,0.139959396037724,-72.4683854306173,TRUE,FALSE,TRUE,FALSE,"inconclusive","moderate_positive","moderate_positive","moderate_negative","Effect",0.292862933396023,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","post2012","post2012",2012,"fasting_glucose","post2012_fiber_fasting_glucose","nutrition_v4__fiber__post2012__fasting_glucose__main","main",NA,NA,13,FALSE,0.444610736027703,0.232577364482869,0.650593680708039,0.386437547795003,0,0.632081093513022,0.126143848555629,0.00518150530114454,0.357015567047468,0.0479630665172185,0,0.323333796953593,0.5,0.910833333333333,1.00923638426449,0.5,0.3355,-0.29680246077374,0.5,0.3078,-0.351962979462649,0.5,0.6922,0.351962979462649,0.25,0.690566666666667,0.825759770311769,0.25,0.00163333333333333,-2.30909399238556,0.25,0.220266666666667,-0.0718760662457782,0.25,0.0875333333333333,-0.540922286446671,0.25,0.690566666666667,0.825759770311769,0.25,0.00163333333333333,-2.30909399238556,0.825759770311769,"effect",3.13485376269733,"clean_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184519_post2012_fiber_fasting_glucose",0.23,0.228032098569224,0.178176185742989,0,0.444610736027703,0.386437547795003,0.0581731882327,-13.0840718675483,FALSE,FALSE,TRUE,TRUE,"strong_positive","inconclusive","inconclusive","inconclusive","Effect",3.13485376269733,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","post2012","post2012",2012,"hba1c","post2012_fiber_hba1c","nutrition_v4__fiber__post2012__hba1c__main","main",NA,NA,10,FALSE,0.290879531610341,0.0336646845285898,0.541586966603098,0.107427555811718,-0.0694682041721444,0.453613633976949,0.18573275688572,0.00873587748024598,0.479170228155111,0.0883332720203788,0,0.434640250938227,0.5,0.479766666666667,-0.0351681049817742,0.5,0.450933333333333,-0.0855127390202897,0.5,0.650666666666667,0.270118530682965,0.5,0.349333333333333,-0.270118530682965,0.25,0.268866666666667,0.0426616332574002,0.25,0.0804666666666667,-0.580830211391166,0.25,0.2109,-0.0959342089229455,0.25,0.439766666666667,0.371974617086403,0.25,0.268866666666667,0.0426616332574002,0.25,0.0804666666666667,-0.580830211391166,0.0426616332574002,"effect",0.623491844648566,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184537_post2012_fiber_hba1c",0.2,0.0817731889497273,0.59099722026874,0,0.290879531610341,0.107427555811718,0.183451975798623,-63.0680250284414,TRUE,FALSE,TRUE,TRUE,"inconclusive","inconclusive","inconclusive","inconclusive","Effect",0.623491844648566,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","silva2013","silva2013",2013,"fasting_glucose","silva2013_fiber_fasting_glucose","nutrition_v4__fiber__silva2013__fasting_glucose__main","main",NA,NA,10,FALSE,0.400816765833608,-0.168065931032982,0.964250243477632,0.146781727519066,-0.219602092653941,0.818000938147558,0.9236451931912,0.660017266597423,1.26161903977484,0.928423354509733,0.664811709938156,1.258783410548,0.5,0.457733333333333,-0.0736003689788375,0.5,1,Inf,0.5,0.445,-0.0959329721417446,0.5,0.555,0.0959329721417446,0.25,0.295366666666667,0.0995195525224911,0.25,0.259633333333333,0.0220348464445134,0.25,0.162366666666667,-0.235435822043957,0.25,0.282633333333333,0.0726034424886985,0.25,0.295366666666667,0.0995195525224911,0.25,0.259633333333333,0.0220348464445134,0.0995195525224911,"effect",0.0774847060779777,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184548_silva2013_fiber_fasting_glucose",0.4,0.56752935442381,0.040106494541514,0,0.400816765833608,0.146781727519066,0.254035038314542,-63.3793443710386,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.0774847060779777,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","silva2013","silva2013",2013,"hba1c","silva2013_fiber_hba1c","nutrition_v4__fiber__silva2013__hba1c__main","main",NA,NA,13,FALSE,0.368646825714686,-0.0971438285208713,0.819660769793642,0.157771955054764,-0.113665120619778,0.724165850603257,0.808682447852267,0.571881586591876,1.11315766294306,0.824663431799373,0.585720174372319,1.12432357909162,0.5,0.4882,-0.0205025064699968,0.5,1,Inf,0.5,0.382233333333333,-0.208495913232357,0.5,0.617766666666667,0.208495913232357,0.25,0.342033333333333,0.19298579528695,0.25,0.275733333333333,0.0577120278691221,0.25,0.146166666666667,-0.289403507790638,0.25,0.236066666666667,-0.0328995379484247,0.25,0.342033333333333,0.19298579528695,0.25,0.275733333333333,0.0577120278691221,0.19298579528695,"effect",0.135273767417828,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184549_silva2013_fiber_hba1c",0.54,0.521735205397071,0.0482463729540415,0,0.368646825714686,0.157771955054764,0.210874870659922,-57.2024105323854,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.135273767417828,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","so2018","so2018",2018,"bifidobacterium","so2018_fiber_bifidobacterium","nutrition_v4__fiber__so2018__bifidobacterium__main","main",NA,NA,50,FALSE,0.415724945716168,0.249481679299766,0.582539912985557,0.125298899039339,-0.10340420962203,0.521827069427716,0.534380055279233,0.415219660163072,0.678984708490881,0.597012806797973,0.433505637698566,0.792985831768389,0.5,0.458366666666667,-0.0724923566072367,0.5,1,Inf,0.5,0.789266666666667,0.573490524721048,0.5,0.210733333333333,-0.573490524721048,0.25,0.210733333333333,-0.0963692700013856,0.25,0,-Inf,0.25,0.247633333333333,-0.00549918769576317,0.25,0.541633333333333,0.549613611326899,0.25,0.210733333333333,-0.0963692700013856,0.25,0,-Inf,-0.0963692700013856,"effect",Inf,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184606_so2018_fiber_bifidobacterium",0.4,0.481696766724068,0.0566313071375228,28.4328033018633,0.415724945716168,0.125298899039339,0.290426046676829,-69.8601442298616,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","moderate_positive","moderate_negative","Effect",Inf,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","so2018","so2018",2018,"lactobacillus","so2018_fiber_lactobacillus","nutrition_v4__fiber__so2018__lactobacillus__main","main",NA,NA,23,FALSE,0.16158143931707,0.00531370713324737,0.321179320923255,0.0449592079796793,-0.011299956128494,0.260842756993084,0.256592747268427,0.103822059767011,0.42884166422829,0.246988906780841,0,0.438723178174208,0.5,0.341533333333333,-0.285100697892264,0.5,0.9463,1.24605455439157,0.5,0.5174,0.0302391068077576,0.5,0.4826,-0.0302391068077576,0.25,0.242266666666667,-0.0181014740170336,0.25,0.240333333333333,-0.0226878057412841,0.25,0.0992666666666667,-0.480671541510194,0.25,0.418133333333333,0.333612566815759,0.25,0.242266666666667,-0.0181014740170336,0.25,0.240333333333333,-0.0226878057412841,-0.0181014740170336,"effect",0.00458633172425047,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184614_so2018_fiber_lactobacillus",0.17,0.179447483766499,0.240666370159768,0,0.16158143931707,0.0449592079796793,0.116622231337391,-72.1755121320239,TRUE,FALSE,TRUE,FALSE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.0045863317242505,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","streppel2005","streppel2005",2005,"diastolic_bp","streppel2005_fiber_diastolic_bp","nutrition_v4__fiber__streppel2005__diastolic_bp__main","main",NA,NA,24,FALSE,0.146501820450527,0.0379972384113894,0.275881741116799,0.00279901333601858,-0.0367281960489861,0.0918273045686967,0.146718884777754,0.0126427202355245,0.327813808421698,0.0271463658869712,0,0.210078880299569,0.5,0.110333333333333,-0.906520580011789,0.5,0.2729,-0.425590608973969,0.5,0.9713,1.5294714920018,0.5,0.0287,-1.5294714920018,0.25,0.02,-1.21307482530885,0.25,0.0087,-1.57956459884004,0.25,0.0903333333333333,-0.525912990075828,0.25,0.880966666666667,1.34641213547176,0.25,0.02,-1.21307482530885,0.25,0.0087,-1.57956459884004,-1.21307482530885,"effect",0.366489773531192,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184618_streppel2005_fiber_diastolic_bp",0.17,0.0500000000000001,1,0,0.146501820450527,0.00279901333601858,0.143702807114508,-98.0894344333668,TRUE,FALSE,TRUE,FALSE,"moderate_negative","inconclusive","strong_positive","strong_negative","Effect",0.36648977353119,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","streppel2005","streppel2005",2005,"systolic_bp","streppel2005_fiber_systolic_bp","nutrition_v4__fiber__streppel2005__systolic_bp__main","main",NA,NA,25,FALSE,0.107864182047311,-0.0237809559216364,0.245546406406894,0.0166191116232562,-0.0143593765375618,0.15861222073762,0.219500586058081,0.0263153868100563,0.42727646745915,0.169252472403302,0,0.407555658983396,0.5,0.222466666666667,-0.543454068971041,0.5,0.755366666666667,0.489642183092504,0.5,0.584233333333333,0.147736664318076,0.5,0.415766666666667,-0.147736664318076,0.25,0.140066666666667,-0.311008735629766,0.25,0.2757,0.0576395356247204,0.25,0.0824,-0.569604938476433,0.25,0.501833333333333,0.480306095193141,0.25,0.140066666666667,-0.311008735629766,0.25,0.2757,0.0576395356247204,0.0576395356247204,"no_effect",0.368648271254487,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184645_streppel2005_fiber_systolic_bp",0.16,0.147923809075791,0.303170373449896,0,0.107864182047311,0.0166191116232562,0.0912450704240548,-84.5925576889214,TRUE,FALSE,TRUE,FALSE,"moderate_negative","inconclusive","inconclusive","inconclusive","No effect",0.368648271254486,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","thompson2017","thompson2017",2017,"body_weight_excl","thompson2017_fiber_body_weight_excl","nutrition_v4__fiber__thompson2017__body_weight__excl","exclusion_sensitivity","thompson2017_fiber_body_weight","unspecified__see_data_dictionary",9,TRUE,0.478586961289151,0.0805034142794522,0.861313188550267,0.130164793926584,-0.381236582747094,0.72141410448684,0.509827110306513,0.262531306094602,0.836858969440957,0.548196630922507,0.284004241130902,0.879176210148253,0.5,0.4786,-0.0371983325548916,0.5,0.999833333333333,3.7780788619375,0.5,0.755466666666667,0.489877238850416,0.5,0.244533333333333,-0.489877238850416,0.25,0.205133333333333,-0.111136792987412,0.25,0.0394,-0.909925105757707,0.25,0.273466666666667,0.05277010718392,0.25,0.482,0.445838533213279,0.25,0.205133333333333,-0.111136792987412,0.25,0.0394,-0.909925105757707,-0.111136792987412,"effect",0.798788312770295,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184646_thompson2017_fiber_body_weight_excl",0.33,0.405047856781424,0.0773075836447899,0,0.478586961289151,0.130164793926584,0.348422167362567,-72.802269084815,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.798788312770295,1,1,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","whelton2005","whelton2005",2005,"diastolic_bp","whelton2005_fiber_diastolic_bp","nutrition_v4__fiber__whelton2005__diastolic_bp__main","main",NA,NA,25,FALSE,0.218336461664871,0.0672632745041242,0.372543161239321,0.109369652595835,0,0.341669520653558,0.29892897410967,0.174861282402868,0.458206296492554,0.302380973255553,0.166320046453979,0.465754643714656,0.5,0.5615,0.107380162895417,0.5,0.998866666666667,2.94514985814007,0.5,0.486633333333333,-0.0232258122929766,0.5,0.513366666666667,0.0232258122929766,0.25,0.4322,0.358610629077046,0.25,0.0811666666666667,-0.576737776544972,0.25,0.1293,-0.351148764859453,0.25,0.357333333333333,0.222209010509602,0.25,0.4322,0.358610629077046,0.25,0.0811666666666667,-0.576737776544972,0.358610629077046,"effect",0.935348405622019,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184650_whelton2005_fiber_diastolic_bp",0.2,0.287388859132831,0.130505579210007,0,0.218336461664871,0.109369652595835,0.108966809069036,-49.9077470790432,FALSE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.935348405622018,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fiber","fiber","whelton2005","whelton2005",2005,"systolic_bp","whelton2005_fiber_systolic_bp","nutrition_v4__fiber__whelton2005__systolic_bp__main","main",NA,NA,25,FALSE,0.122845172321094,-0.0612040891727543,0.30527927994324,0.0234389451808459,-0.0173710989227184,0.224307870514014,0.385824330255603,0.238086637005962,0.567670695979687,0.392797694934005,0.246157940877915,0.573356239208086,0.5,0.2258,-0.535129229393987,0.5,1,Inf,0.5,0.282366666666667,-0.40508917601691,0.5,0.717633333333333,0.40508917601691,0.25,0.181966666666667,-0.175657906416439,0.25,0.535666666666667,0.539186015059044,0.25,0.0438333333333333,-0.861607846673021,0.25,0.238533333333333,-0.0269805648777361,0.25,0.181966666666667,-0.175657906416439,0.25,0.535666666666667,0.539186015059044,0.539186015059044,"no_effect",0.714843921475483,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184715_whelton2005_fiber_systolic_bp",0.12,0.327407167355217,0.108121099102285,0,0.122845172321094,0.0234389451808459,0.0994062271402481,-80.9199297473563,TRUE,FALSE,TRUE,FALSE,"moderate_negative","strong_positive","inconclusive","inconclusive","No effect",0.714843921475483,2,0.5,TRUE
"nutrition_v4","nutrition_domain","omega3","omega3","abdelhamid2018","abdelhamid2018",2018,"all_cause_mortality","abdelhamid2018_omega3_all_cause_mortality","nutrition_v4__omega3__abdelhamid2018__all_cause_mortality__main","main",NA,NA,45,FALSE,0.0180584581224271,-0.0131141533219487,0.0509269454739879,0.00035999010975887,0,0.00112028013388996,0.0379863024389576,0.0028151592925453,0.0879036423734509,0.00825585662110729,0,0.0604348319153426,0.5,0.0314333333333333,-1.48873908065545,0.5,0.229433333333333,-0.526153703448103,0.5,0.767166666666667,0.517844568779792,0.5,0.232833333333333,-0.517844568779792,0.25,0.0135333333333333,-1.3855563811734,0.25,0.2193,-0.0743242929675023,0.25,0.0179,-1.26218142534306,0.25,0.749266666666667,0.952545592512316,0.25,0.0135333333333333,-1.3855563811734,0.25,0.2193,-0.0743242929675023,-0.0743242929675023,"no_effect",1.31123208820589,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T184716_abdelhamid2018_omega3_all_cause_mortality",0.07,0.0500000000000001,1,0,0.0180584581224271,0.00035999010975887,0.0176984680126682,-98.0065290883733,TRUE,FALSE,TRUE,FALSE,"strong_negative","moderate_negative","moderate_positive","moderate_negative","No effect",1.3112320882059,5,0.2,TRUE
